date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-04-26,0.9,0.9,0.9,0.9,-0.16,-1,30000,2,27000
2017-04-27,0.93,0.94,0.94,0.93,0.04,1,240000,3,225320
2017-04-28,0.89,0.96,0.96,0.89,0.02,1,397000,5,364240
2017-05-02,0.91,0.9,0.91,0.9,-0.06,-1,157000,2,142040
2017-05-03,0.93,0.93,0.93,0.93,0.03,1,30000,2,27900
2017-05-04,0.88,0.88,0.88,0.88,-0.05,-1,99000,1,87120
2017-05-05,0.88,0.89,0.89,0.88,0.01,1,184000,2,162910
2017-05-08,0.85,0.89,0.89,0.85,0.0,0,284000,3,249360
2017-05-09,0.89,0.95,0.95,0.87,0.06,1,358000,5,325360
2017-05-10,0.91,0.96,0.96,0.91,0.01,1,201000,3,185010
2017-05-11,0.91,0.93,0.94,0.91,-0.03,-1,152000,3,141320
2017-05-12,0.76,0.76,0.76,0.76,-0.17,-1,80000,1,60800
2017-05-16,0.74,0.74,0.74,0.74,-0.03,-1,180000,2,133200
2017-05-17,0.74,0.73,0.75,0.73,-0.01,-1,200000,5,148600
2017-05-22,0.68,0.67,0.68,0.67,-0.03,-1,143000,3,97040
2017-05-23,0.63,0.63,0.63,0.63,-0.04,-1,123000,3,77490
2017-05-24,0.56,0.46,0.56,0.46,-0.17,-1,241000,5,126060
2017-05-25,0.43,0.43,0.43,0.43,-0.03,-1,181000,3,77830
